time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,symbol
2021-09-13,3429.17,3121.17,3405.32,523307.23,1700713421.4,3285.4,direct,,ETH
2021-09-14,3437.3,3272.39,3285.4,309350.29,1035256383.1,3436.05,direct,,ETH
2021-09-15,3617.68,3361.88,3436.05,317503.69,1104834751.1,3615.22,direct,,ETH
2021-09-16,3673.8,3484.59,3615.22,424361.99,1522954456.45,3569.26,direct,,ETH
2021-09-17,3593.71,3354.35,3569.26,367680.83,1269889232.32,3398.82,direct,,ETH
2021-09-18,3541.73,3370.5,3398.82,279872.2,968755868.2,3435.76,direct,,ETH
2021-09-19,3456.34,3282.08,3435.76,222702.65,749411817.66,3328.85,direct,,ETH
2021-09-20,3344.34,2926.56,3328.85,925768.52,2854105768.19,2966.51,direct,,ETH
2021-09-21,3103.63,2677.64,2966.51,906870.89,2632590191.67,2760.2,direct,,ETH
2021-09-22,3090.16,2738.86,2760.2,525831.56,1546061749.14,3078.88,direct,,ETH
2021-09-23,3177.43,3037.12,3078.88,336516.23,1048023991.37,3154.62,direct,,ETH
2021-09-24,3160.27,2745.73,3154.62,727870.33,2116848129.48,2930.86,direct,,ETH
2021-09-25,2968.99,2805.35,2930.86,341606.33,992935823.56,2925.34,direct,,ETH
2021-09-26,3116.4,2742.73,2925.34,389358.67,1144546427.35,3064.21,direct,,ETH
2021-09-27,3166.17,2925.7,3064.21,362312.15,1109513874.46,2927.73,direct,,ETH
2021-09-28,2970.52,2791.15,2927.73,413892.02,1193298638.31,2807.44,direct,,ETH
2021-09-29,2949.74,2784.02,2807.44,354249.16,1015388802.44,2850.87,direct,,ETH
2021-09-30,3048.78,2838.28,2850.87,359598.28,1074045517.68,3000.83,direct,,ETH
2021-10-01,3334.03,2969.29,3000.83,464652.73,1480674960.09,3310.63,direct,,ETH
2021-10-02,3469.12,3260.49,3310.63,258224.73,869122812.18,3389.48,direct,,ETH
2021-10-03,3488.52,3344.87,3389.48,218924.04,748590158.94,3420.14,direct,,ETH
2021-10-04,3437.69,3281.47,3420.14,306098.91,1029946380.56,3384.5,direct,,ETH
2021-10-05,3546.36,3366.32,3384.5,297318.27,1026457702.21,3516.09,direct,,ETH
2021-10-06,3626.63,3345.21,3516.09,447259.09,1577043616.23,3576.08,direct,,ETH
2021-10-07,3655.04,3471.22,3576.19,311707.69,1115192656.55,3588.12,direct,,ETH
2021-10-08,3669.37,3536.08,3588.2,261572.12,944018845.76,3562.84,direct,,ETH
2021-10-09,3633.84,3539.3,3562.84,135476.06,486436966.61,3576.4,direct,,ETH
2021-10-10,3604.88,3409.77,3576.4,194957.07,685931826.8,3416.49,direct,,ETH
2021-10-11,3622.59,3374.5,3416.49,261644.17,924487424.69,3544.14,direct,,ETH
2021-10-12,3548.55,3404.55,3544.14,302081.99,1052426344.65,3490.61,direct,,ETH
2021-10-13,3613.53,3413.15,3490.61,280470.44,983041094.72,3607.55,direct,,ETH
2021-10-14,3826.21,3589.52,3607.55,394599.77,1472924368.3,3791.23,direct,,ETH
2021-10-15,3902.04,3735.27,3791.23,381684.12,1458863383.96,3868.16,direct,,ETH
2021-10-16,3968.29,3804.18,3868.16,256819.08,995972602.42,3829.61,direct,,ETH
2021-10-17,3918.06,3651.37,3829.61,275172.94,1045896725.37,3846.66,direct,,ETH
2021-10-18,3894.27,3677.52,3846.66,361513.63,1365253107.8,3746.14,direct,,ETH
2021-10-19,3888.54,3733.6,3746.14,291414.08,1110236475.25,3877.45,direct,,ETH
2021-10-20,4168.74,3829.95,3877.45,427521.45,1719887383.03,4162.49,direct,,ETH
2021-10-21,4373.21,4015.24,4162.49,585122.78,2439959842.9,4062.76,direct,,ETH
2021-10-22,4168.19,3892.38,4062.76,365507.01,1474774578.95,3971.95,direct,,ETH
2021-10-23,4171.67,3937.93,3971.95,206808.72,839766245.34,4168.96,direct,,ETH
2021-10-24,4185.96,3963.11,4168.96,222789.38,904114100.2,4082.08,direct,,ETH
2021-10-25,4235.57,4069.68,4082.08,273786.47,1140017638.98,4220.26,direct,,ETH
2021-10-26,4295.04,4094.55,4220.26,307683.57,1291728236.29,4129.95,direct,,ETH
2021-10-27,4308.89,3921.73,4129.95,579703.87,2371617544.49,3924.31,direct,,ETH
2021-10-28,4294.39,3897.1,3924.31,487099.05,2020610386.22,4288.22,direct,,ETH
2021-10-29,4459.9,4268.45,4288.22,479793.58,2095769732.29,4417.4,direct,,ETH
2021-10-30,4433.67,4241.44,4417.4,219463.6,948358418.96,4323.94,direct,,ETH
2021-10-31,4395.57,4170.69,4323.94,265619.86,1135939130.48,4290.1,direct,,ETH
2021-11-01,4383.1,4153.91,4290.1,331343.91,1425220983.08,4322.79,direct,,ETH
2021-11-02,4603.64,4287.58,4322.79,419178.03,1870280986.16,4593.15,direct,,ETH
2021-11-03,4669.63,4457.12,4593.15,402513.51,1842855559.04,4604.4,direct,,ETH
2021-11-04,4608.55,4423.44,4604.4,302900.12,1369081687.71,4536.99,direct,,ETH
2021-11-05,4573.58,4446.48,4536.99,227363.23,1023750022.65,4480.09,direct,,ETH
2021-11-06,4532.21,4330.7,4480.09,200179.03,889268557.48,4521.41,direct,,ETH
2021-11-07,4638.45,4507.27,4521.41,162615.74,745891590.35,4617.13,direct,,ETH
2021-11-08,4823.95,4616.63,4617.13,295621.95,1401093512.37,4810.97,direct,,ETH
2021-11-09,4841.12,4710.0,4810.97,278323.93,1331650830.12,4732.07,direct,,ETH
2021-11-10,4865.94,4488.21,4732.07,453846.25,2133668813.42,4632.98,direct,,ETH
2021-11-11,4781.36,4579.28,4632.98,222355.2,1045035758.02,4722.68,direct,,ETH
2021-11-12,4807.7,4510.48,4722.68,326957.09,1521700733.37,4668.7,direct,,ETH
2021-11-13,4705.5,4587.56,4668.7,133116.8,619103766.42,4645.64,direct,,ETH
2021-11-14,4694.35,4517.53,4645.64,172936.08,793795679.01,4627.5,direct,,ETH
2021-11-15,4769.78,4542.39,4627.5,249920.05,1163390034.39,4561.38,direct,,ETH
2021-11-16,4564.74,4119.14,4561.38,635539.32,2736848801.78,4210.14,direct,,ETH
2021-11-17,4299.27,4072.31,4210.14,346937.73,1453634025.34,4289.75,direct,,ETH
2021-11-18,4345.89,3960.96,4289.75,533470.11,2191561063.22,3998.17,direct,,ETH
2021-11-19,4312.99,3976.76,3998.17,376892.96,1570958313.67,4299.27,direct,,ETH
2021-11-20,4438.77,4207.89,4299.27,183688.33,793329749.88,4415.72,direct,,ETH
2021-11-21,4427.16,4249.1,4415.72,155708.27,677869864.33,4264.61,direct,,ETH
2021-11-22,4316.81,4026.8,4264.61,361088.34,1505604412.03,4090.46,direct,,ETH
2021-11-23,4388.46,4064.13,4090.46,334979.15,1418992817.98,4341.17,direct,,ETH
2021-11-24,4372.59,4170.12,4341.17,242314.24,1031134404.33,4271.96,direct,,ETH
2021-11-25,4553.76,4250.21,4271.96,232199.87,1026529358.49,4523.8,direct,,ETH
2021-11-26,4553.39,3924.75,4523.8,589151.39,2436905151.43,4042.55,direct,,ETH
2021-11-27,4186.32,4032.49,4042.55,171463.23,705324182.49,4100.3,direct,,ETH
2021-11-28,4301.69,3966.8,4100.3,247141.4,1016069613.05,4297.92,direct,,ETH
2021-11-29,4461.9,4283.21,4297.92,289979.7,1267610516.1,4448.49,direct,,ETH
2021-11-30,4757.28,4351.26,4448.49,613077.97,2807573673.7,4631.1,direct,,ETH
2021-12-01,4781.93,4527.67,4631.1,435841.64,2040601934.49,4587.74,direct,,ETH
2021-12-02,4635.8,4436.52,4587.74,313150.82,1418366718.66,4514.8,direct,,ETH
2021-12-03,4659.62,4088.98,4514.8,520083.09,2259654209.54,4219.32,direct,,ETH
2021-12-04,4238.26,3692.26,4219.32,794368.81,3148499591.46,4124.26,direct,,ETH
2021-12-05,4255.77,4039.23,4124.26,409297.68,1701512079.93,4201.09,direct,,ETH
2021-12-06,4378.45,3921.25,4201.09,620289.46,2557612886.32,4357.17,direct,,ETH
2021-12-07,4431.06,4261.1,4357.17,321026.63,1397029329.38,4309.7,direct,,ETH
2021-12-08,4455.48,4229.69,4309.7,291373.82,1271231903.62,4439.98,direct,,ETH
2021-12-09,4489.81,4077.39,4439.98,387852.11,1647959364.78,4111.92,direct,,ETH
2021-12-10,4229.29,3890.33,4111.92,465520.56,1887677550.92,3902.49,direct,,ETH
2021-12-11,4099.04,3835.8,3902.49,306631.5,1229885614.78,4088.68,direct,,ETH
2021-12-12,4179.55,3990.11,4088.68,201356.73,822451692.61,4135.31,direct,,ETH
2021-12-13,4144.68,3672.91,4135.31,638868.62,2479495385.68,3785.08,direct,,ETH
2021-12-14,3882.64,3687.79,3785.08,350824.15,1331915229.79,3862.18,direct,,ETH
2021-12-15,4095.28,3651.32,3862.18,584777.27,2261433715.25,4020.19,direct,,ETH
2021-12-16,4113.2,3953.97,4020.19,300503.54,1214057116.12,3957.03,direct,,ETH
2021-12-17,3994.8,3701.56,3957.03,391840.81,1510947390.05,3876.37,direct,,ETH
2021-12-18,3998.59,3769.26,3876.37,230980.4,905001419.39,3961.96,direct,,ETH
2021-12-19,4032.94,3887.35,3961.96,180827.39,714693305.99,3924.55,direct,,ETH
2021-12-20,3982.81,3755.88,3924.55,297439.66,1148343070.42,3945.57,direct,,ETH
2021-12-21,4063.67,3911.66,3945.57,274950.73,1100583287.23,4017.7,direct,,ETH
2021-12-22,4075.0,3940.86,4017.7,191823.84,769184671.11,3981.26,direct,,ETH
2021-12-23,4155.17,3896.44,3981.26,315272.64,1268269549.32,4112.35,direct,,ETH
2021-12-24,4137.22,4014.98,4112.35,179378.39,733002231.89,4047.87,direct,,ETH
2021-12-25,4141.62,4023.5,4047.87,108759.92,443317505.87,4097.06,direct,,ETH
2021-12-26,4106.52,4008.08,4097.06,112519.97,456822577.62,4063.44,direct,,ETH
2021-12-27,4128.11,4030.81,4063.44,164782.11,672618458.2,4037.87,direct,,ETH
2021-12-28,4038.31,3761.18,4037.87,340005.93,1320165386.47,3793.54,direct,,ETH
2021-12-29,3827.6,3604.6,3793.54,290193.74,1086528328.73,3629.31,direct,,ETH
2021-12-30,3769.38,3588.54,3629.31,264722.99,978675377.84,3710.08,direct,,ETH
2021-12-31,3814.37,3621.79,3710.08,298108.43,1110593109.24,3675.79,direct,,ETH
2022-01-01,3777.06,3675.15,3675.79,148235.07,552908047.08,3766.74,direct,,ETH
2022-01-02,3854.47,3718.46,3766.74,140733.04,532912408.05,3830.92,direct,,ETH
2022-01-03,3850.72,3682.61,3830.92,194314.85,733848876.26,3765.16,direct,,ETH
2022-01-04,3891.61,3714.62,3765.16,245989.54,938866049.19,3785.67,direct,,ETH
2022-01-05,3847.65,3424.77,3785.67,409099.95,1497204817.27,3536.77,direct,,ETH
2022-01-06,3549.26,3300.16,3536.77,453380.13,1549952613.52,3406.48,direct,,ETH
2022-01-07,3415.21,3081.33,3406.48,658469.5,2113480068.24,3196.47,direct,,ETH
2022-01-08,3247.14,3000.44,3196.47,378058.74,1176273571.17,3080.81,direct,,ETH
2022-01-09,3211.44,3058.72,3080.81,237084.95,744089597.15,3150.83,direct,,ETH
2022-01-10,3180.23,2929.63,3150.83,464065.27,1414704260.19,3083.68,direct,,ETH
2022-01-11,3265.05,3053.43,3083.68,287428.21,909974304.07,3240.32,direct,,ETH
2022-01-12,3415.58,3207.8,3240.32,294179.82,976636720.28,3373.03,direct,,ETH
2022-01-13,3412.61,3234.68,3373.03,253943.25,842177824.2,3242.26,direct,,ETH
2022-01-14,3344.43,3190.86,3242.26,231692.68,757380057.76,3309.66,direct,,ETH
2022-01-15,3372.84,3262.31,3309.66,126153.72,419775516.58,3328.63,direct,,ETH
2022-01-16,3393.05,3275.11,3328.63,122574.95,408917682.57,3349.61,direct,,ETH
2022-01-17,3358.54,3143.23,3349.61,253781.11,821946264.75,3210.9,direct,,ETH
2022-01-18,3244.64,3085.01,3210.9,281019.69,886615823.7,3161.5,direct,,ETH
2022-01-19,3174.98,3048.26,3161.5,290430.38,904276109.96,3084.78,direct,,ETH
2022-01-20,3272.69,2987.33,3084.78,336839.6,1059563581.09,3002.43,direct,,ETH
2022-01-21,3033.86,2473.06,3002.43,988993.98,2739752122.2,2569.59,direct,,ETH
2022-01-22,2626.26,2306.11,2569.59,882340.28,2161344450.57,2412.23,direct,,ETH
2022-01-23,2549.64,2372.63,2412.23,445834.07,1097388289.15,2541.6,direct,,ETH
2022-01-24,2541.78,2160.66,2541.6,1073894.23,2488339892.27,2442.27,direct,,ETH
2022-01-25,2508.14,2351.86,2442.27,485036.16,1178707258.61,2459.65,direct,,ETH
2022-01-26,2723.15,2402.99,2459.65,737513.68,1884456587.88,2464.13,direct,,ETH
2022-01-27,2521.07,2316.47,2464.13,509719.12,1232688510.11,2425.83,direct,,ETH
2022-01-28,2558.86,2359.78,2425.83,427257.35,1045738950.11,2547.03,direct,,ETH
2022-01-29,2637.58,2522.26,2547.03,252029.25,648693006.43,2603.1,direct,,ETH
2022-01-30,2639.97,2544.43,2603.1,191134.8,496079257.79,2603.24,direct,,ETH
2022-01-31,2707.52,2479.42,2603.24,354789.83,923473240.93,2689.14,direct,,ETH
2022-02-01,2814.09,2676.94,2689.14,368573.73,1017221692.9,2790.15,direct,,ETH
2022-02-02,2812.72,2613.75,2790.15,412321.15,1117424351.2,2681.11,direct,,ETH
2022-02-03,2727.32,2575.55,2681.11,335349.34,883999086.79,2697.18,direct,,ETH
2022-02-04,2998.46,2673.44,2697.18,490154.91,1401499392.17,2997.18,direct,,ETH
2022-02-05,3062.95,2962.22,2997.18,255479.72,769211760.94,3015.26,direct,,ETH
2022-02-06,3075.45,2952.8,3015.26,133595.11,402035046.33,3057.68,direct,,ETH
2022-02-07,3192.5,2996.04,3057.68,372171.22,1158530947.35,3141.38,direct,,ETH
2022-02-08,3233.58,3028.6,3141.38,360771.09,1122580120.4,3118.76,direct,,ETH
2022-02-09,3273.04,3057.51,3118.76,291438.28,924663930.55,3246.72,direct,,ETH
2022-02-10,3283.28,3059.58,3246.72,400824.47,1273705251.69,3074.84,direct,,ETH
2022-02-11,3139.99,2880.24,3074.84,446120.24,1349461675.11,2928.93,direct,,ETH
2022-02-12,2986.55,2859.52,2928.93,218079.8,636492567.43,2918.34,direct,,ETH
2022-02-13,2954.6,2839.03,2918.34,162466.43,471244695.51,2872.44,direct,,ETH
2022-02-14,2965.85,2832.37,2872.44,310054.68,900749488.39,2931.12,direct,,ETH
2022-02-15,3197.58,2913.29,2931.12,324817.22,1002040864.64,3185.81,direct,,ETH
2022-02-16,3189.15,3045.67,3185.81,257029.5,803304744.19,3124.33,direct,,ETH
2022-02-17,3161.66,2854.87,3124.33,426192.96,1278963366.95,2894.42,direct,,ETH
2022-02-18,2945.24,2753.63,2894.42,386698.78,1096377704.49,2780.72,direct,,ETH
2022-02-19,2831.75,2699.43,2780.72,204084.91,563929415.84,2764.5,direct,,ETH
2022-02-20,2765.19,2576.75,2764.5,296987.31,788545229.88,2622.7,direct,,ETH
2022-02-21,2759.38,2561.64,2622.7,480551.54,1280527155.22,2570.15,direct,,ETH
2022-02-22,2666.02,2502.79,2570.15,421346.73,1088026319.81,2638.81,direct,,ETH
2022-02-23,2755.04,2578.18,2638.81,351075.55,937541603.27,2580.97,direct,,ETH
2022-02-24,2708.0,2302.3,2580.97,976089.91,2394587900.96,2597.94,direct,,ETH
2022-02-25,2836.6,2573.59,2597.94,397777.86,1068346401.49,2769.0,direct,,ETH
2022-02-26,2872.94,2730.21,2769.0,228073.48,637768288.08,2780.32,direct,,ETH
2022-02-27,2835.86,2560.39,2780.32,402408.5,1085892930.75,2617.32,direct,,ETH
2022-02-28,2945.2,2571.64,2617.32,507566.28,1390670729.71,2919.85,direct,,ETH
2022-03-01,3035.04,2861.91,2919.85,432840.34,1275345152.75,2976.59,direct,,ETH
2022-03-02,3035.58,2916.52,2976.59,373509.87,1110866879.98,2949.03,direct,,ETH
2022-03-03,2971.29,2790.6,2949.03,310213.42,888491373.47,2833.71,direct,,ETH
2022-03-04,2834.95,2577.66,2833.71,413535.48,1114507567.57,2622.51,direct,,ETH
2022-03-05,2682.35,2591.96,2622.51,118149.01,312186085.03,2666.18,direct,,ETH
2022-03-06,2675.13,2550.56,2666.18,131309.35,343584082.5,2552.58,direct,,ETH
2022-03-07,2646.36,2450.51,2552.58,365700.0,926973297.81,2496.67,direct,,ETH
2022-03-08,2623.67,2486.41,2496.67,301868.62,773261628.78,2579.18,direct,,ETH
2022-03-09,2767.0,2572.58,2579.18,311246.75,845338807.07,2733.05,direct,,ETH
2022-03-10,2733.49,2565.89,2733.05,345967.91,903490445.4,2608.64,direct,,ETH
2022-03-11,2667.32,2528.3,2608.64,272956.31,705087040.47,2557.57,direct,,ETH
2022-03-12,2613.21,2555.12,2557.57,93815.15,242567780.48,2569.87,direct,,ETH
2022-03-13,2601.69,2498.79,2569.87,129148.33,330151197.72,2516.83,direct,,ETH
2022-03-14,2608.14,2503.88,2516.83,222653.25,570156967.79,2591.45,direct,,ETH
2022-03-15,2668.8,2512.0,2591.45,281854.48,729493276.15,2619.61,direct,,ETH
2022-03-16,2787.84,2607.23,2619.61,383216.56,1032083525.66,2775.15,direct,,ETH
2022-03-17,2835.17,2750.42,2775.15,287141.33,802482340.33,2814.64,direct,,ETH
2022-03-18,2978.26,2771.37,2814.64,441350.22,1268306240.7,2941.32,direct,,ETH
2022-03-19,2983.2,2907.12,2941.32,182471.07,538679042.44,2952.64,direct,,ETH
2022-03-20,2963.95,2820.11,2952.64,162953.99,470175915.87,2861.26,direct,,ETH
2022-03-21,2960.6,2834.51,2861.26,259557.83,754395426.87,2895.01,direct,,ETH
2022-03-22,3049.24,2888.86,2895.01,368766.57,1105346813.25,2970.47,direct,,ETH
2022-03-23,3038.65,2926.7,2970.47,298978.12,891655004.6,3037.3,direct,,ETH
2022-03-24,3129.44,3004.26,3037.3,392621.51,1204417827.74,3112.85,direct,,ETH
2022-03-25,3193.97,3080.87,3112.85,332993.23,1043393468.05,3104.04,direct,,ETH
2022-03-26,3153.55,3086.7,3104.04,98656.67,308097209.43,3146.36,direct,,ETH
2022-03-27,3299.22,3128.13,3146.36,186907.99,599229501.54,3296.46,direct,,ETH
2022-03-28,3433.9,3276.53,3296.46,369540.98,1240484725.34,3334.29,direct,,ETH
2022-03-29,3481.81,3331.97,3334.29,309607.06,1057698452.9,3402.62,direct,,ETH
2022-03-30,3443.99,3340.85,3402.62,215492.76,730754932.49,3385.11,direct,,ETH
2022-03-31,3445.59,3261.99,3385.11,267142.15,892918044.54,3282.78,direct,,ETH
2022-04-01,3481.39,3214.41,3282.78,341191.37,1146333667.69,3455.72,direct,,ETH
2022-04-02,3531.17,3435.63,3455.72,223141.3,777202927.2,3444.68,direct,,ETH
2022-04-03,3580.76,3414.24,3444.68,173032.36,605819080.56,3522.49,direct,,ETH
2022-04-04,3546.88,3408.47,3522.49,257607.25,896630079.47,3520.15,direct,,ETH
2022-04-05,3553.56,3397.01,3520.15,279510.77,972367292.53,3406.48,direct,,ETH
2022-04-06,3407.48,3162.57,3406.48,485056.81,1587365720.77,3168.91,direct,,ETH
2022-04-07,3269.19,3143.89,3168.91,260468.32,836302734.24,3229.28,direct,,ETH
2022-04-08,3313.28,3174.37,3229.28,227087.37,738712527.46,3192.92,direct,,ETH
2022-04-09,3268.83,3183.1,3192.92,91610.23,295003082.23,3259.62,direct,,ETH
2022-04-10,3308.86,3191.99,3259.62,120410.14,391825529.05,3202.89,direct,,ETH
2022-04-11,3214.49,2950.95,3202.89,403463.25,1233562295.37,2979.52,direct,,ETH
2022-04-12,3086.55,2951.54,2979.52,314585.59,950255189.07,3028.77,direct,,ETH
2022-04-13,3129.24,2997.92,3028.77,228501.62,701662998.64,3118.5,direct,,ETH
2022-04-14,3144.41,2976.71,3118.5,209785.23,640639970.5,3021.76,direct,,ETH
2022-04-15,3058.39,2994.32,3021.76,112527.6,340633128.58,3041.21,direct,,ETH
2022-04-16,3086.29,3011.45,3041.21,71416.98,217214977.29,3060.28,direct,,ETH
2022-04-17,3082.05,2982.78,3060.28,107492.8,327041532.39,2988.4,direct,,ETH
2022-04-18,3070.29,2883.58,2988.4,279489.32,827696634.5,3056.2,direct,,ETH
2022-04-19,3131.65,3030.72,3056.2,191668.54,590853605.85,3102.52,direct,,ETH
2022-04-20,3167.34,3036.35,3102.52,221851.43,686897462.05,3077.74,direct,,ETH
2022-04-21,3179.21,2943.42,3077.74,270698.7,833558465.56,2984.24,direct,,ETH
2022-04-22,3033.2,2933.76,2984.24,218762.93,652250110.96,2963.17,direct,,ETH
2022-04-23,2979.17,2917.56,2963.17,86821.69,256592711.6,2933.65,direct,,ETH
2022-04-24,2967.57,2912.94,2933.65,84600.84,248805776.03,2922.37,direct,,ETH
2022-04-25,3026.15,2798.58,2922.37,375642.45,1088856116.93,3006.45,direct,,ETH
2022-04-26,3037.19,2768.64,3006.45,320227.74,927820742.34,2809.6,direct,,ETH
2022-04-27,2919.74,2795.23,2809.6,274649.23,787100076.86,2889.72,direct,,ETH
2022-04-28,2979.81,2855.11,2889.72,266540.51,778080070.18,2936.49,direct,,ETH
2022-04-29,2945.97,2776.18,2936.49,295430.37,844702667.04,2817.23,direct,,ETH
2022-04-30,2841.57,2717.75,2817.23,143031.78,399317728.28,2726.98,direct,,ETH
2022-05-01,2848.48,2717.45,2726.98,147819.9,411197825.48,2826.04,direct,,ETH
2022-05-02,2882.32,2777.75,2826.04,306241.97,866626990.45,2856.12,direct,,ETH
2022-05-03,2861.43,2754.39,2856.12,228558.02,643426033.63,2780.63,direct,,ETH
2022-05-04,2967.75,2770.84,2780.63,288993.54,830683889.51,2940.31,direct,,ETH
2022-05-05,2953.25,2691.89,2940.31,323467.94,905660794.97,2747.28,direct,,ETH
2022-05-06,2757.11,2633.94,2747.28,321766.12,867130443.62,2692.08,direct,,ETH
2022-05-07,2703.39,2589.82,2692.08,135380.98,359893218.95,2635.19,direct,,ETH
2022-05-08,2641.2,2486.56,2635.19,272074.71,692511713.12,2519.08,direct,,ETH
2022-05-09,2529.04,2224.84,2519.08,811474.42,1914870712.98,2230.95,direct,,ETH
2022-05-10,2457.17,2200.52,2230.95,787320.27,1850298109.21,2341.58,direct,,ETH
2022-05-11,2450.75,2003.31,2341.58,1217185.95,2717512970.57,2077.83,direct,,ETH
2022-05-12,2180.84,1713.99,2077.83,1433452.88,2753038207.64,1952.81,direct,,ETH
2022-05-13,2143.61,1936.1,1952.81,601021.71,1245554884.57,2006.51,direct,,ETH
2022-05-14,2066.02,1947.83,2006.51,210414.85,423017629.17,2054.03,direct,,ETH
2022-05-15,2160.61,1998.56,2054.03,180949.41,376701151.43,2143.12,direct,,ETH
2022-05-16,2143.2,1977.84,2143.12,339798.7,690038743.39,2020.12,direct,,ETH
2022-05-17,2119.84,2006.05,2020.12,289699.47,598230196.42,2089.29,direct,,ETH
2022-05-18,2108.35,1906.04,2089.29,323098.77,643148242.33,1911.68,direct,,ETH
2022-05-19,2038.92,1900.91,1911.68,365441.42,721565109.35,2017.78,direct,,ETH
2022-05-20,2061.81,1920.61,2017.78,340775.86,676297509.57,1956.88,direct,,ETH
2022-05-21,1987.79,1935.87,1956.88,102551.58,201843693.55,1972.87,direct,,ETH
2022-05-22,2053.49,1963.85,1972.87,143473.07,288595387.01,2041.08,direct,,ETH
2022-05-23,2086.6,1955.11,2041.08,307951.66,626635609.39,1970.7,direct,,ETH
2022-05-24,1991.09,1910.52,1970.7,260037.59,509629757.6,1977.85,direct,,ETH
2022-05-25,2019.8,1933.25,1977.85,257776.28,507595031.4,1941.04,direct,,ETH
2022-05-26,1963.52,1741.21,1941.04,559135.38,1030348371.06,1791.0,direct,,ETH
2022-05-27,1820.36,1706.95,1791.0,620989.67,1091437639.61,1724.73,direct,,ETH
2022-05-28,1807.77,1720.57,1724.73,226406.61,400672092.43,1790.79,direct,,ETH
2022-05-29,1824.64,1763.04,1790.79,202099.73,362774322.58,1811.69,direct,,ETH
2022-05-30,2011.23,1802.61,1811.69,432299.24,828850274.82,1997.64,direct,,ETH
2022-05-31,2015.05,1925.15,1997.64,407934.29,802528394.95,1940.59,direct,,ETH
2022-06-01,1971.79,1764.1,1940.59,542015.89,1020482594.24,1817.42,direct,,ETH
2022-06-02,1851.73,1782.17,1817.42,342166.6,622173440.24,1833.26,direct,,ETH
2022-06-03,1842.2,1737.3,1833.26,321034.9,569666491.39,1773.59,direct,,ETH
2022-06-04,1814.31,1747.45,1773.59,127178.95,225646408.54,1803.65,direct,,ETH
2022-06-05,1828.49,1771.7,1803.65,115340.19,208010346.16,1804.7,direct,,ETH
2022-06-06,1918.1,1803.59,1804.7,320038.54,600246125.39,1858.56,direct,,ETH
2022-06-07,1872.07,1725.54,1858.56,395559.39,705364504.92,1812.7,direct,,ETH
2022-06-08,1836.67,1765.24,1812.7,282107.16,508526918.8,1791.03,direct,,ETH
2022-06-09,1831.74,1776.37,1791.03,198843.86,357443811.84,1787.71,direct,,ETH
2022-06-10,1802.8,1654.64,1787.71,400457.64,687937104.94,1661.1,direct,,ETH
2022-06-11,1680.39,1500.36,1661.1,543851.96,854773704.94,1530.28,direct,,ETH
2022-06-12,1544.55,1426.49,1530.28,559551.89,825779676.24,1434.02,direct,,ETH
2022-06-13,1452.8,1165.61,1434.02,1803174.44,2275582645.63,1209.12,direct,,ETH
2022-06-14,1264.08,1075.44,1209.12,1280076.52,1519007309.93,1206.94,direct,,ETH
2022-06-15,1244.06,1014.07,1206.94,1512263.27,1698606699.32,1236.89,direct,,ETH
2022-06-16,1255.9,1050.94,1236.89,713850.77,807377734.26,1067.1,direct,,ETH
2022-06-17,1116.32,1050.3,1067.1,538871.48,585011689.72,1085.21,direct,,ETH
2022-06-18,1096.22,883.48,1085.21,1111012.52,1080808875.04,994.41,direct,,ETH
2022-06-19,1155.62,934.96,994.41,746709.49,776365310.03,1127.03,direct,,ETH
2022-06-20,1166.85,1051.76,1127.03,556967.99,617555699.32,1126.99,direct,,ETH
2022-06-21,1191.51,1108.44,1126.99,539382.54,619164299.73,1124.71,direct,,ETH
2022-06-22,1125.84,1043.02,1124.71,477305.52,517637610.39,1048.3,direct,,ETH
2022-06-23,1152.53,1044.07,1048.3,451739.61,500226767.62,1143.46,direct,,ETH
2022-06-24,1244.33,1131.25,1143.46,522965.49,622847139.93,1224.12,direct,,ETH
2022-06-25,1254.84,1179.17,1224.12,286628.31,348238056.74,1241.0,direct,,ETH
2022-06-26,1279.04,1194.9,1241.0,373624.98,459617043.48,1198.25,direct,,ETH
2022-06-27,1237.14,1174.01,1198.25,340090.32,409609422.41,1190.73,direct,,ETH
2022-06-28,1235.14,1135.32,1190.73,434590.25,516154549.5,1142.41,direct,,ETH
2022-06-29,1154.69,1086.31,1142.41,490935.48,547508525.24,1098.71,direct,,ETH
2022-06-30,1105.36,999.01,1098.71,635674.34,661034598.9,1069.53,direct,,ETH
2022-07-01,1108.86,1032.22,1069.53,577588.04,616888042.78,1058.01,direct,,ETH
2022-07-02,1077.18,1027.1,1058.01,233775.72,246197859.38,1065.69,direct,,ETH
2022-07-03,1085.63,1040.16,1065.69,206730.11,219767134.55,1072.95,direct,,ETH
2022-07-04,1159.39,1043.99,1072.95,373498.06,411008690.04,1149.81,direct,,ETH
2022-07-05,1170.54,1076.57,1149.81,487060.5,550223702.36,1131.96,direct,,ETH
2022-07-06,1202.1,1110.65,1131.96,472536.52,541697031.18,1185.41,direct,,ETH
2022-07-07,1253.43,1162.49,1185.41,522268.59,632226158.71,1236.64,direct,,ETH
2022-07-08,1274.65,1192.55,1236.64,556563.92,685525454.8,1214.0,direct,,ETH
2022-07-09,1232.47,1204.27,1214.0,147772.74,179916720.56,1216.53,direct,,ETH
